Stock_Item_Key,Stock_Item,Selling_Package,Buying_Package,Brand,Size,Lead_Time_Days,Quantity_Per_Outer,Is_Chiller_Stock,Barcode,Tax_Rate,Unit_Price,Recommended_Retail_Price,Typical_Weight_Per_Unit,Lineage_Key,Purchase_Key,DATE_TEMP,Supplier_Key,WWI_Purchase_Order_ID,Ordered_Outers,Ordered_Quantity,Received_Outers,Package,Is_Order_Finalized,Color,End_Of_Month,DATE_YEAR,DATE_QUARTER,DATE_MONTH,Price_Category
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,439,2013-02-23,17,96,3,36,3,Carton,1,Black,2013-02-28,2013,1,2,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,446,2013-02-25,17,98,104,1248,104,Carton,1,Black,2013-02-28,2013,1,2,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,453,2013-02-26,17,100,102,1224,102,Carton,1,Black,2013-02-28,2013,1,2,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,460,2013-02-27,17,102,100,1200,100,Carton,1,Black,2013-02-28,2013,1,2,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,467,2013-02-28,17,104,98,1176,98,Carton,1,Black,2013-02-28,2013,1,2,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,474,2013-03-01,17,106,97,1164,97,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,480,2013-03-02,17,108,1,12,1,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,486,2013-03-04,17,109,105,1260,105,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,493,2013-03-05,17,111,103,1236,103,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,500,2013-03-06,17,113,101,1212,101,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,507,2013-03-07,17,115,103,1236,103,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,514,2013-03-08,17,117,104,1248,104,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,522,2013-03-11,17,120,104,1248,104,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,529,2013-03-12,17,122,102,1224,102,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,536,2013-03-13,17,124,111,1332,111,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,543,2013-03-14,17,126,132,1584,132,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,550,2013-03-15,17,128,130,1560,130,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,557,2013-03-16,17,130,20,240,20,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,563,2013-03-18,17,131,154,1848,154,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,570,2013-03-19,17,133,153,1836,153,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,578,2013-03-20,17,135,153,1836,153,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,586,2013-03-21,17,137,151,1812,151,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,594,2013-03-22,17,139,152,1824,152,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,603,2013-03-25,17,142,167,2004,167,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,611,2013-03-26,17,144,165,1980,165,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,619,2013-03-27,17,146,175,2100,175,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,627,2013-03-28,17,148,173,2076,173,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,635,2013-03-29,17,150,171,2052,171,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,641,2013-03-30,17,152,10,120,10,Carton,1,Black,2013-03-31,2013,1,3,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,647,2013-04-01,17,153,178,2136,178,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,655,2013-04-02,17,155,183,2196,183,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,663,2013-04-03,17,157,185,2220,185,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,671,2013-04-04,17,159,183,2196,183,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,679,2013-04-05,17,161,181,2172,181,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,683,2013-04-06,17,163,6,72,6,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,690,2013-04-08,17,165,188,2256,188,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,698,2013-04-09,17,167,192,2304,192,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,706,2013-04-10,17,169,199,2388,199,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,714,2013-04-11,17,171,201,2412,201,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,722,2013-04-12,17,173,214,2568,214,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,728,2013-04-13,17,175,7,84,7,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,734,2013-04-15,17,176,218,2616,218,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,742,2013-04-16,17,178,236,2832,236,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,750,2013-04-17,17,180,237,2844,237,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,758,2013-04-18,17,182,253,3036,253,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,766,2013-04-19,17,184,262,3144,262,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,777,2013-04-22,17,188,266,3192,266,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,785,2013-04-23,17,190,270,3240,270,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,793,2013-04-24,17,192,276,3312,276,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,801,2013-04-25,17,194,274,3288,274,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,809,2013-04-26,17,196,281,3372,281,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,814,2013-04-27,17,198,4,48,4,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,821,2013-04-29,17,200,283,3396,283,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,829,2013-04-30,17,202,281,3372,281,Carton,1,Black,2013-04-30,2013,2,4,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,837,2013-05-01,17,204,295,3540,295,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,845,2013-05-02,17,206,304,3648,304,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,853,2013-05-03,17,208,308,3696,308,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,863,2013-05-06,17,211,312,3744,312,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,871,2013-05-07,17,213,315,3780,315,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,879,2013-05-08,17,215,329,3948,329,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,887,2013-05-09,17,217,332,3984,332,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,895,2013-05-10,17,219,340,4080,340,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,899,2013-05-11,17,221,3,36,3,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,905,2013-05-13,17,222,350,4200,350,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,913,2013-05-14,17,224,348,4176,348,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,921,2013-05-15,17,226,346,4152,346,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,929,2013-05-16,17,228,349,4188,349,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,937,2013-05-17,17,230,352,4224,352,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,949,2013-05-20,17,234,358,4296,358,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,957,2013-05-21,17,236,356,4272,356,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,965,2013-05-22,17,238,360,4320,360,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,973,2013-05-23,17,240,358,4296,358,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,981,2013-05-24,17,242,361,4332,361,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,992,2013-05-27,17,246,367,4404,367,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1000,2013-05-28,17,248,369,4428,369,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1008,2013-05-29,17,250,368,4416,368,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1016,2013-05-30,17,252,386,4632,386,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1024,2013-05-31,17,254,384,4608,384,Carton,1,Black,2013-05-31,2013,2,5,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1034,2013-06-03,17,257,381,4572,381,Carton,1,Black,2013-06-30,2013,2,6,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1043,2013-06-04,17,259,379,4548,379,Carton,1,Black,2013-06-30,2013,2,6,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1052,2013-06-05,17,261,384,4608,384,Carton,1,Black,2013-06-30,2013,2,6,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1061,2013-06-06,17,263,384,4608,384,Carton,1,Black,2013-06-30,2013,2,6,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1070,2013-06-07,17,265,384,4608,384,Carton,1,Black,2013-06-30,2013,2,6,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1082,2013-06-10,17,269,385,4620,385,Carton,1,Black,2013-06-30,2013,2,6,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1090,2013-06-11,17,271,393,4716,393,Carton,1,Black,2013-06-30,2013,2,6,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1098,2013-06-12,17,273,393,4716,393,Carton,1,Black,2013-06-30,2013,2,6,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1106,2013-06-13,17,275,393,4716,393,Carton,1,Black,2013-06-30,2013,2,6,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1114,2013-06-14,17,277,407,4884,407,Carton,1,Black,2013-06-30,2013,2,6,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1124,2013-06-17,17,281,403,4836,403,Carton,1,Black,2013-06-30,2013,2,6,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1132,2013-06-18,17,283,401,4812,401,Carton,1,Black,2013-06-30,2013,2,6,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1140,2013-06-19,17,285,399,4788,399,Carton,1,Black,2013-06-30,2013,2,6,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1148,2013-06-20,17,287,398,4776,398,Carton,1,Black,2013-06-30,2013,2,6,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1156,2013-06-21,17,289,396,4752,396,Carton,1,Black,2013-06-30,2013,2,6,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1163,2013-06-22,17,291,3,36,3,Carton,1,Black,2013-06-30,2013,2,6,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1170,2013-06-24,17,293,397,4764,397,Carton,1,Black,2013-06-30,2013,2,6,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1178,2013-06-25,17,295,409,4908,409,Carton,1,Black,2013-06-30,2013,2,6,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1186,2013-06-26,17,297,408,4896,408,Carton,1,Black,2013-06-30,2013,2,6,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1194,2013-06-27,17,299,425,5100,425,Carton,1,Black,2013-06-30,2013,2,6,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1202,2013-06-28,17,301,423,5076,423,Carton,1,Black,2013-06-30,2013,2,6,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1215,2013-07-01,17,305,430,5160,430,Carton,1,Black,2013-07-31,2013,3,7,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1223,2013-07-02,17,307,435,5220,435,Carton,1,Black,2013-07-31,2013,3,7,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1231,2013-07-03,17,309,443,5316,443,Carton,1,Black,2013-07-31,2013,3,7,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1239,2013-07-04,17,311,441,5292,441,Carton,1,Black,2013-07-31,2013,3,7,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1248,2013-07-05,17,313,441,5292,441,Carton,1,Black,2013-07-31,2013,3,7,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1253,2013-07-06,17,315,2,24,2,Carton,1,Black,2013-07-31,2013,3,7,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1261,2013-07-08,17,317,439,5268,439,Carton,1,Black,2013-07-31,2013,3,7,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1269,2013-07-09,17,319,444,5328,444,Carton,1,Black,2013-07-31,2013,3,7,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1277,2013-07-10,17,321,452,5424,452,Carton,1,Black,2013-07-31,2013,3,7,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1285,2013-07-11,17,323,456,5472,456,Carton,1,Black,2013-07-31,2013,3,7,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1293,2013-07-12,17,325,454,5448,454,Carton,1,Black,2013-07-31,2013,3,7,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1304,2013-07-15,17,329,459,5508,459,Carton,1,Black,2013-07-31,2013,3,7,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1312,2013-07-16,17,331,458,5496,458,Carton,1,Black,2013-07-31,2013,3,7,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1320,2013-07-17,17,333,456,5472,456,Carton,1,Black,2013-07-31,2013,3,7,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1328,2013-07-18,17,335,465,5580,465,Carton,1,Black,2013-07-31,2013,3,7,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1336,2013-07-19,17,337,474,5688,474,Carton,1,Black,2013-07-31,2013,3,7,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1340,2013-07-20,17,339,6,72,6,Carton,1,Black,2013-07-31,2013,3,7,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1346,2013-07-22,17,340,479,5748,479,Carton,1,Black,2013-07-31,2013,3,7,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1354,2013-07-23,17,342,486,5832,486,Carton,1,Black,2013-07-31,2013,3,7,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1362,2013-07-24,17,344,488,5856,488,Carton,1,Black,2013-07-31,2013,3,7,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1370,2013-07-25,17,346,487,5844,487,Carton,1,Black,2013-07-31,2013,3,7,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1378,2013-07-26,17,348,492,5904,492,Carton,1,Black,2013-07-31,2013,3,7,D
122,The Gu red shirt XML tag t-shirt (Black) 4XL,Each,Carton,N/A,4XL,7,12,0,N/A,7,18,26.91,0.4,5,1384,2013-07-27,17,350,5,60,5,Carton,1,Black,2013-07-31,2013,3,7,D
